,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2017-12-24,51.1,51.1,48.9,48.9,50.0,46.9,48.9,57.9,64.0,68.0,72.0,73.0,70.0,64.9,64.9,62.1,57.9,55.9,54.0,53.1,53.1,51.1,50.0,0
2017-12-25,48.9,48.9,48.0,46.9,46.9,46.0,46.0,46.0,51.1,59.0,64.0,66.9,68.0,68.0,64.0,63.0,61.0,57.9,57.0,55.0,53.1,53.1,52.0,50.0
2017-12-26,48.9,48.0,46.9,46.9,46.9,46.9,48.0,51.1,55.9,59.0,63.0,64.9,66.0,66.9,66.0,63.0,59.0,57.0,55.0,53.1,52.0,52.0,0,0
2017-12-27,50.0,48.9,48.0,48.0,46.9,46.9,46.9,48.0,55.9,63.0,69.1,73.9,75.0,75.0,73.9,69.1,64.9,62.1,59.0,57.0,55.9,55.0,53.1,53.1
2017-12-28,52.0,50.0,50.0,48.9,48.0,46.9,46.9,48.9,55.9,66.9,73.0,78.1,78.1,77.0,75.0,73.9,69.1,64.0,61.0,59.0,57.9,55.0,61.0,59.0
2017-12-29,62.1,54.0,52.0,57.0,53.1,57.0,59.0,64.0,73.0,78.1,81.0,82.0,81.0,78.1,77.0,69.1,64.9,63.0,61.0,59.0,57.0,55.9,0,0
2017-12-30,53.1,55.9,54.0,52.0,51.1,48.9,48.9,50.0,57.9,64.9,68.0,72.0,72.0,72.0,68.0,62.1,57.0,55.9,55.0,55.0,53.1,53.1,53.1,52.0
2017-12-31,52.0,51.1,51.1,51.1,51.1,51.1,50.0,50.0,50.0,53.1,59.0,64.0,66.0,66.9,64.9,63.0,59.0,57.0,55.9,54.0,54.0,53.1,53.1,0
2018-01-01,51.1,50.0,48.9,48.9,48.0,48.0,46.9,48.0,53.1,57.9,63.0,66.9,68.0,70.0,66.0,63.0,61.0,59.0,57.9,57.0,55.0,54.0,54.0,54.0
2018-01-02,54.0,53.1,53.1,53.1,53.1,54.0,54.0,55.0,57.9,62.1,66.9,73.0,75.9,72.0,70.0,66.0,63.0,61.0,60.1,59.0,59.0,57.0,57.0,57.0
2018-01-03,57.0,61.0,54.0,54.0,54.0,55.9,55.9,59.0,62.1,66.9,68.0,72.0,57.0,57.0,55.9,0,0,0,0,0,0,0,0,0
2018-01-04,57.9,55.0,54.0,57.0,54.0,55.0,54.0,55.0,62.1,64.9,69.1,71.1,73.0,73.9,72.0,71.1,68.0,64.0,62.1,62.1,60.1,59.0,60.1,59.0
2018-01-05,57.0,59.0,59.0,57.0,55.9,54.0,54.0,55.9,62.1,66.9,70.0,72.0,72.0,71.1,68.0,66.9,64.0,60.1,59.0,59.0,59.0,59.0,59.0,0
2018-01-06,60.1,60.1,59.0,57.0,55.9,57.0,57.0,57.9,61.0,63.0,64.9,66.9,68.0,66.9,66.0,64.9,63.0,62.1,60.1,60.1,60.1,59.0,60.1,60.1
2018-01-07,57.9,57.9,59.0,60.1,59.0,59.0,59.0,57.9,59.0,61.0,66.9,71.1,72.0,73.0,68.0,66.9,66.0,63.0,62.1,62.1,62.1,62.1,62.1,61.0
2018-01-08,61.0,62.1,61.0,61.0,61.0,61.0,61.0,63.0,63.0,66.0,66.9,68.0,68.0,64.9,63.0,62.1,61.0,61.0,62.1,63.0,63.0,64.0,63.0,64.0
2018-01-09,60.1,60.1,60.1,59.0,59.0,54.0,55.0,55.0,55.9,59.0,60.1,57.9,55.9,55.9,54.0,55.0,55.0,55.0,53.1,53.1,52.0,52.0,51.1,0
2018-01-10,50.0,51.1,50.0,48.9,48.0,48.9,48.9,48.9,55.0,57.9,61.0,63.0,64.0,64.0,64.9,62.1,60.1,59.0,57.9,57.9,57.9,57.0,55.0,55.0
2018-01-11,53.1,52.0,51.1,50.0,50.0,48.9,50.0,52.0,55.9,59.0,62.1,64.9,66.9,69.1,66.9,68.0,64.9,61.0,60.1,57.9,57.0,57.0,55.9,55.0
2018-01-12,54.0,53.1,52.0,52.0,51.1,50.0,50.0,52.0,59.0,64.0,66.9,69.1,70.0,72.0,70.0,68.0,64.0,62.1,60.1,59.0,57.9,57.9,62.1,59.0
2018-01-13,57.0,57.9,61.0,59.0,55.9,54.0,53.1,55.0,64.9,72.0,77.0,79.0,80.1,82.0,82.9,84.0,78.1,72.0,69.1,66.0,64.0,63.0,62.1,60.1
2018-01-14,62.1,57.9,57.0,60.1,60.1,57.0,57.0,59.0,64.0,72.0,75.9,79.0,80.1,81.0,81.0,73.0,68.0,64.9,63.0,61.0,60.1,57.9,60.1,0
2018-01-15,60.1,55.9,55.0,52.0,52.0,51.1,52.0,52.0,59.0,66.9,70.0,68.0,66.9,68.0,66.0,60.1,60.1,59.0,57.0,57.0,0,0,0,0
2018-01-16,55.0,57.0,55.0,54.0,53.1,53.1,52.0,53.1,59.0,60.1,64.9,68.0,70.0,71.1,70.0,66.9,64.9,63.0,61.0,60.1,60.1,59.0,57.0,57.0
2018-01-17,55.9,55.0,54.0,54.0,54.0,53.1,53.1,55.9,62.1,66.9,73.9,75.9,77.0,77.0,75.0,73.0,68.0,66.0,64.9,62.1,61.0,60.1,60.1,63.0
2018-01-18,61.0,60.1,57.9,55.0,55.0,55.0,55.9,57.0,64.9,73.0,75.0,75.0,72.0,71.1,72.0,69.1,66.9,66.0,62.1,60.1,59.0,59.0,59.0,0
2018-01-19,57.9,59.0,59.0,57.0,57.9,59.0,59.0,60.1,60.1,62.1,63.0,63.0,62.1,62.1,61.0,61.0,60.1,59.0,57.9,57.0,55.9,55.9,54.0,55.0
2018-01-20,55.0,54.0,54.0,54.0,52.0,52.0,52.0,53.1,55.0,59.0,60.1,61.0,61.0,61.0,60.1,60.1,57.0,55.0,54.0,53.1,53.1,53.1,52.0,0
2018-01-21,52.0,50.0,46.9,46.0,46.0,44.1,43.0,48.0,53.1,57.0,59.0,61.0,61.0,62.1,62.1,61.0,59.0,55.9,54.0,53.1,52.0,51.1,52.0,51.1
2018-01-22,50.0,48.9,46.9,46.0,44.1,45.0,48.0,48.9,55.9,60.1,63.0,66.0,66.0,68.0,66.9,66.0,63.0,60.1,57.9,55.9,54.0,53.1,52.0,50.0
2018-01-23,50.0,52.0,50.0,48.9,48.9,46.9,50.0,53.1,60.1,64.9,69.1,71.1,72.0,73.0,73.9,72.0,68.0,64.0,62.1,61.0,57.0,57.9,57.9,57.9
2018-01-24,57.0,55.9,54.0,55.0,53.1,53.1,53.1,55.0,60.1,66.9,70.0,72.0,73.9,73.0,71.1,70.0,66.0,64.0,60.1,57.9,57.0,55.0,55.0,55.0
2018-01-25,54.0,52.0,50.0,50.0,52.0,50.0,51.1,53.1,55.0,59.0,57.9,57.9,60.1,63.0,61.0,61.0,60.1,57.0,55.9,55.9,55.9,54.0,54.0,54.0
2018-01-26,53.1,53.1,53.1,52.0,48.0,46.9,46.9,50.0,55.0,57.0,61.0,63.0,64.0,66.0,66.0,64.9,62.1,57.9,57.0,55.0,54.0,54.0,53.1,51.1
2018-01-27,53.1,52.0,52.0,51.1,50.0,48.9,50.0,48.9,57.9,63.0,66.9,70.0,70.0,72.0,73.0,72.0,72.0,66.9,63.0,61.0,59.0,57.9,57.0,55.0
2018-01-28,54.0,53.1,52.0,51.1,50.0,50.0,48.9,52.0,64.9,73.0,78.1,82.0,81.0,81.0,82.0,82.9,80.1,73.9,71.1,69.1,66.0,62.1,61.0,60.1
2018-01-29,60.1,55.9,55.0,54.0,54.0,55.9,55.0,57.0,68.0,78.1,82.0,84.0,84.0,84.9,86.0,84.9,82.0,75.0,72.0,0.0,70.0,68.0,69.1,68.0
2018-01-30,66.9,64.9,64.9,64.0,64.9,64.9,64.0,78.1,80.1,81.0,82.0,77.0,75.9,75.0,70.0,66.0,64.9,62.1,61.0,59.0,57.0,0,0,0
2018-01-31,57.0,57.9,55.9,55.0,53.1,53.1,52.0,57.0,64.9,72.0,75.9,79.0,79.0,75.0,75.0,73.9,72.0,68.0,66.0,63.0,61.0,60.1,57.9,57.0
2018-02-01,55.9,55.9,55.0,53.1,52.0,54.0,54.0,55.9,66.9,73.0,77.0,77.0,75.9,77.0,77.0,75.0,73.0,66.9,64.0,63.0,62.1,60.1,62.1,59.0
2018-02-02,57.0,55.9,55.0,54.0,54.0,54.0,55.0,60.1,66.9,73.9,80.1,82.0,82.0,80.1,81.0,78.1,75.0,69.1,66.0,64.0,63.0,61.0,61.0,59.0
2018-02-03,57.0,57.0,55.9,55.0,53.1,54.0,53.1,54.0,63.0,71.1,75.0,78.1,79.0,77.0,75.0,73.9,71.1,66.0,63.0,62.1,61.0,60.1,59.0,57.9
2018-02-04,57.0,55.0,55.0,54.0,53.1,52.0,52.0,54.0,62.1,71.1,75.9,80.1,81.0,78.1,75.9,73.0,71.1,66.9,64.9,63.0,62.1,60.1,59.0,57.9
2018-02-05,57.0,55.0,55.0,54.0,55.0,53.1,53.1,55.0,63.0,66.9,70.0,71.1,73.9,75.0,75.9,70.0,63.0,59.0,57.0,55.9,55.9,55.9,55.0,55.0
2018-02-06,55.0,55.0,55.0,54.0,55.0,55.0,55.0,55.9,55.9,60.1,64.9,69.1,71.1,72.0,71.1,68.0,64.9,62.1,60.1,57.9,57.9,57.0,57.0,55.9
2018-02-07,55.0,54.0,53.1,52.0,52.0,52.0,51.1,55.9,64.0,73.0,77.0,81.0,80.1,81.0,75.0,69.1,64.0,61.0,60.1,60.1,60.1,57.9,57.0,0
2018-02-08,55.9,55.0,54.0,54.0,52.0,53.1,55.0,62.1,68.0,73.0,79.0,82.0,81.0,78.1,77.0,77.0,75.0,70.0,64.9,63.0,62.1,61.0,59.0,59.0
2018-02-09,57.0,55.9,57.0,57.9,55.0,55.9,57.0,54.0,59.0,64.9,69.1,72.0,71.1,71.1,72.0,72.0,69.1,64.0,61.0,60.1,59.0,57.0,57.0,57.0
2018-02-10,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.9,57.9,60.1,61.0,63.0,63.0,64.0,64.0,63.0,63.0,61.0,60.1,59.0,57.9,57.9,55.9,55.9
2018-02-11,55.0,54.0,53.1,52.0,51.1,50.0,50.0,52.0,57.9,63.0,68.0,71.1,70.0,68.0,66.9,64.9,64.0,61.0,60.1,59.0,57.9,59.0,57.9,57.9
2018-02-12,57.9,55.9,55.0,55.9,55.0,55.0,54.0,55.9,57.0,59.0,60.1,61.0,61.0,61.0,60.1,60.1,57.9,57.0,57.0,53.1,53.1,53.1,54.0,53.1
2018-02-13,53.1,53.1,53.1,52.0,52.0,52.0,52.0,53.1,55.9,59.0,62.1,64.9,64.9,66.0,64.9,66.0,64.0,60.1,59.0,57.9,57.9,57.9,55.9,57.0
2018-02-14,55.9,55.0,55.9,55.0,55.0,55.9,55.9,57.0,59.0,64.0,66.9,68.0,68.0,66.9,66.9,66.9,64.9,63.0,61.0,59.0,57.9,59.0,59.0,57.9
2018-02-15,55.9,55.0,55.0,53.1,51.1,52.0,57.0,61.0,64.9,66.9,70.0,71.1,70.0,69.1,68.0,66.0,64.0,62.1,61.0,60.1,59.0,57.9,55.9,0
2018-02-16,54.0,54.0,53.1,52.0,51.1,50.0,52.0,55.9,63.0,66.9,71.1,73.0,73.0,73.0,72.0,71.1,69.1,64.9,62.1,60.1,59.0,57.9,59.0,57.0
2018-02-17,54.0,55.0,54.0,54.0,53.1,51.1,48.9,54.0,63.0,68.0,72.0,73.9,73.9,73.0,72.0,70.0,68.0,64.0,61.0,60.1,57.9,57.0,55.9,55.0
2018-02-18,54.0,53.1,52.0,52.0,50.0,50.0,48.9,53.1,59.0,63.0,66.0,69.1,66.9,66.0,64.0,63.0,61.0,57.9,57.0,55.9,57.0,57.0,55.0,54.0
2018-02-19,52.0,52.0,51.1,51.1,51.1,50.0,48.9,50.0,53.1,55.0,57.9,57.0,57.0,57.0,54.0,54.0,52.0,51.1,50.0,50.0,48.9,48.9,48.0,0
2018-02-20,46.9,46.0,45.0,42.1,41.0,42.1,41.0,46.0,50.0,53.1,57.0,57.9,59.0,59.0,59.0,57.9,55.9,54.0,52.0,51.1,50.0,48.9,48.9,48.0
2018-02-21,46.9,46.9,46.9,48.9,48.9,48.9,48.0,50.0,54.0,55.9,57.0,57.9,60.1,60.1,59.0,57.9,57.0,55.0,54.0,52.0,52.0,51.1,48.9,48.9
2018-02-22,46.9,48.0,46.9,46.9,46.9,46.9,46.9,48.9,52.0,55.9,57.9,57.0,60.1,59.0,57.9,57.9,57.0,55.0,54.0,53.1,52.0,51.1,51.1,50.0
2018-02-23,48.0,48.0,46.9,45.0,44.1,46.0,46.0,48.9,52.0,54.0,55.9,55.9,55.9,57.9,57.9,57.0,55.0,54.0,53.1,52.0,51.1,50.0,48.9,48.0
2018-02-24,46.9,46.0,43.0,42.1,41.0,42.1,41.0,46.9,52.0,55.9,60.1,61.0,60.1,61.0,59.0,59.0,57.0,54.0,53.1,52.0,50.0,50.0,50.0,48.0
2018-02-25,48.9,48.0,48.0,48.9,48.0,48.0,44.1,48.9,55.9,60.1,62.1,64.0,66.9,66.9,68.0,66.0,62.1,60.1,57.9,55.9,57.0,54.0,55.0,53.1
2018-02-26,50.0,52.0,50.0,48.0,46.0,46.0,46.0,53.1,57.0,60.1,64.9,66.0,64.9,64.0,62.1,60.1,57.9,55.9,55.9,55.0,55.0,53.1,50.0,50.0
2018-02-27,50.0,48.0,46.9,45.0,44.1,44.1,44.1,48.0,51.1,55.9,51.1,54.0,53.1,54.0,53.1,53.1,54.0,52.0,50.0,48.9,48.0,46.9,46.9,46.9
2018-02-28,45.0,44.1,44.1,44.1,42.1,44.1,45.0,46.9,51.1,54.0,57.9,60.1,60.1,60.1,60.1,60.1,59.0,55.9,55.0,54.0,52.0,52.0,52.0,51.1
2018-03-01,51.1,50.0,50.0,48.9,46.0,48.9,48.9,51.1,55.0,59.0,62.1,61.0,60.1,57.9,55.9,55.0,54.0,54.0,55.0,54.0,54.0,0,0,0
2018-03-02,53.1,52.0,51.1,52.0,52.0,53.1,53.1,51.1,52.0,53.1,53.1,55.0,55.9,55.9,57.0,59.0,57.0,55.9,55.0,55.0,55.0,54.0,54.0,53.1
2018-03-03,52.0,53.1,53.1,53.1,53.1,52.0,53.1,54.0,55.0,54.0,57.9,60.1,61.0,60.1,59.0,57.9,57.0,55.0,54.0,51.1,50.0,48.0,48.0,0
2018-03-04,46.9,46.0,45.0,44.1,44.1,44.1,48.0,52.0,60.1,61.0,61.0,61.0,59.0,59.0,57.9,55.9,55.0,54.0,55.0,54.0,52.0,51.1,0,0
2018-03-05,51.1,50.0,48.9,46.9,46.0,44.1,46.0,54.0,60.1,64.0,66.9,70.0,70.0,70.0,71.1,71.1,69.1,64.0,62.1,59.0,57.9,57.0,55.9,54.0
2018-03-06,54.0,55.9,53.1,54.0,52.0,50.0,52.0,59.0,64.9,73.9,77.0,77.0,75.9,73.9,71.1,68.0,64.0,62.1,61.0,60.1,57.0,55.9,0,0
2018-03-07,53.1,54.0,53.1,51.1,53.1,54.0,55.9,57.0,57.9,62.1,63.0,66.9,70.0,72.0,72.0,68.0,66.0,64.0,61.0,59.0,57.9,57.0,57.9,57.0
2018-03-08,57.0,55.9,53.1,52.0,51.1,51.1,52.0,57.0,63.0,64.9,69.1,72.0,71.1,73.0,70.0,68.0,64.9,62.1,61.0,60.1,59.0,59.0,57.9,59.0
2018-03-09,57.9,57.0,55.0,55.9,55.9,55.9,55.9,57.9,61.0,64.0,68.0,70.0,71.1,69.1,66.9,64.0,63.0,62.1,61.0,60.1,57.9,57.0,57.0,59.0
2018-03-10,57.9,57.9,57.9,57.9,57.9,57.9,59.0,59.0,59.0,61.0,61.0,62.1,59.0,60.1,60.1,59.0,57.9,57.0,57.0,57.0,57.9,57.0,57.0,57.0
2018-03-11,57.0,57.0,57.0,57.0,57.0,57.9,57.9,59.0,61.0,62.1,62.1,63.0,66.9,66.9,68.0,68.0,66.0,64.9,63.0,61.0,60.1,60.1,60.1,0
2018-03-12,60.1,57.0,57.0,57.0,57.0,57.9,57.9,57.9,60.1,63.0,66.9,69.1,71.1,68.0,66.0,66.0,63.0,62.1,60.1,60.1,61.0,60.1,59.0,60.1
2018-03-13,60.1,61.0,59.0,57.9,57.9,59.0,59.0,60.1,61.0,63.0,64.0,68.0,70.0,66.9,64.0,63.0,64.0,64.0,64.0,61.0,60.1,60.1,61.0,61.0
2018-03-14,60.1,59.0,59.0,57.9,55.9,55.0,55.0,55.9,57.9,62.1,63.0,63.0,64.0,63.0,63.0,63.0,62.1,62.1,59.0,57.9,57.9,57.9,57.9,55.9
2018-03-15,55.9,55.9,55.0,54.0,52.0,52.0,54.0,55.9,61.0,64.0,64.0,64.9,64.0,63.0,62.1,62.1,62.1,61.0,59.0,57.0,55.9,55.9,55.0,0
2018-03-16,54.0,53.1,52.0,53.1,52.0,53.1,53.1,53.1,55.0,59.0,59.0,60.1,61.0,61.0,59.0,61.0,59.0,59.0,57.0,55.9,53.1,53.1,53.1,54.0
2018-03-17,53.1,53.1,53.1,53.1,53.1,52.0,52.0,51.1,54.0,57.9,59.0,57.9,61.0,60.1,59.0,57.9,57.9,57.0,55.9,55.0,55.0,54.0,53.1,52.0
2018-03-18,51.1,48.9,48.0,48.0,46.9,46.9,46.0,48.9,52.0,55.0,59.0,60.1,63.0,64.0,62.1,62.1,62.1,57.9,57.0,57.0,55.9,55.9,55.0,55.0
2018-03-19,53.1,52.0,51.1,52.0,50.0,50.0,50.0,53.1,57.0,63.0,66.9,71.1,73.9,73.0,71.1,70.0,70.0,66.9,64.9,62.1,60.1,59.0,59.0,57.9
2018-03-20,57.9,57.9,57.0,57.0,57.0,57.0,57.9,59.0,62.1,64.9,70.0,71.1,71.1,71.1,66.0,66.0,66.0,64.9,62.1,63.0,64.0,64.0,63.0,63.0
2018-03-21,61.0,59.0,59.0,59.0,59.0,60.1,60.1,61.0,64.0,64.9,60.1,57.9,55.0,57.0,55.9,61.0,63.0,64.0,64.0,64.0,63.0,63.0,63.0,0
2018-03-22,61.0,62.1,63.0,61.0,61.0,60.1,62.1,61.0,63.0,63.0,59.0,60.1,60.1,63.0,60.1,60.1,59.0,57.9,57.0,57.0,57.0,57.0,57.0,0
2018-03-23,57.0,57.9,57.9,57.9,57.9,57.9,57.9,57.9,59.0,61.0,64.9,64.0,68.0,68.0,66.9,64.0,64.0,64.0,62.1,60.1,59.0,57.9,57.0,55.9
2018-03-24,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.9,59.0,61.0,62.1,63.0,64.0,63.0,62.1,62.1,61.0,0,0,0,0,0,0
2018-03-27,73.0,75.0,75.0,75.9,75.0,73.0,72.0,69.1,66.9,66.0,63.0,62.1,60.1,0,0,0,0,0,0,0,0,0,0,0
2018-03-28,57.9,57.0,57.0,55.0,53.1,52.0,52.0,57.0,62.1,64.9,70.0,73.0,73.9,73.0,71.1,71.1,69.1,69.1,64.9,62.1,60.1,60.1,59.0,57.9
2018-03-29,55.9,55.9,55.0,54.0,53.1,53.1,51.1,52.0,55.9,62.1,68.0,72.0,70.0,71.1,71.1,68.0,68.0,64.0,57.9,57.0,57.9,57.0,0,0
2018-03-30,57.0,55.9,54.0,53.1,53.1,53.1,52.0,53.1,57.9,64.9,71.1,75.0,69.1,70.0,70.0,68.0,68.0,59.0,57.9,55.9,57.0,55.9,55.9,0
2018-03-31,55.0,54.0,53.1,53.1,53.1,52.0,53.1,54.0,55.9,60.1,64.9,69.1,69.1,66.0,68.0,69.1,66.0,63.0,59.0,57.0,55.9,55.0,55.0,55.0
2018-04-01,55.0,55.0,55.0,55.0,55.9,55.9,55.9,57.0,57.0,59.0,62.1,66.9,66.0,66.9,66.9,66.0,63.0,61.0,60.1,59.0,57.9,59.0,59.0,57.9
2018-04-02,59.0,57.0,57.9,57.9,57.9,57.9,57.9,59.0,59.0,60.1,63.0,64.9,69.1,66.9,66.9,66.0,64.9,63.0,62.1,61.0,59.0,59.0,59.0,57.0
